Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"16274","Plusshop SE","SE","Not Joined","Awin","89814","Awin - Full Normal Price (For Google CSS partners)","Swedish","","2026-06-13 16:17:07","2026-06-13 16:16:54","8640","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/89814/format/csv/language/sv/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Ccustom_2%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Ccustom_9%2Cproduct_GTIN/"
"16274","Plusshop SE","SE","Not Joined","Awin","89815","Awin - Full (memberprices)","Swedish","","2026-06-13 16:16:51","2026-06-13 16:16:39","8640","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/89815/format/csv/language/sv/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Ccustom_2%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Ccustom_9%2Cproduct_GTIN/"
"29511","Plusshop IE","IE","Not Joined","Awin","89816","Awin - Full Normal Price (For Google CSS partners)","English","","2026-06-13 16:16:50","2026-06-13 16:16:38","8530","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/89816/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Ccustom_9%2Cproduct_GTIN/"
"29511","Plusshop IE","IE","Not Joined","Awin","89818","Awin - Full (memberprices)","English","","2026-06-13 14:22:26","2026-06-13 14:22:13","8530","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/89818/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Ccustom_2%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Ccustom_9%2Cproduct_GTIN/"
"38872","Bazta BE","BE","Not Joined","Awin","89827","Awin - Full (memberprices)","Dutch","","2026-06-13 16:14:47","2026-06-13 16:14:34","8626","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/89827/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cproduct_GTIN/"
"496","Tooled Up","GB","Not Joined","Awin","89987","All Products (New Feed with Improved Variations, Colour, Descriptions)","English","","2026-06-13 07:05:32","2026-06-13 07:04:07","83935","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/89987/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Ccolour%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Cmerchant_product_category_path%2Cstock_status/"
"68962","My Mini Maker","GB","Not Joined","Awin","89990","Shopify -> Mulwi","English","","2026-06-07 23:01:26","2026-06-07 23:01:22","66","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/89990/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Ccolour%2Ccustom_1/"
"69306","Plusshop UK","GB","Not Joined","Awin","89999","Awin - Full Normal Price (For Google CSS partners)","English","","2026-06-13 13:06:44","2026-06-13 13:06:31","8408","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/89999/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Ccustom_9%2Cproduct_GTIN/"
"69306","Plusshop UK","GB","Not Joined","Awin","90001","Awin - Full (memberprices)","English","","2026-06-13 17:13:15","2026-06-13 17:13:02","8407","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/90001/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Ccustom_9%2Cproduct_GTIN/"
"69308","Brandsaver NL","NL","Not Joined","Awin","90003","Awin - Full Normal Price (For Google CSS partners)","Dutch","","2026-06-13 16:17:09","2026-06-13 16:16:54","8636","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/90003/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Ccustom_9%2Cproduct_GTIN/"
"69308","Brandsaver NL","NL","Not Joined","Awin","90004","Awin - Full (memberprices)","Dutch","","2026-06-13 16:16:50","2026-06-13 16:16:37","8636","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/90004/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Ccustom_9%2Cproduct_GTIN/"
"69420","Brandsaver BE","BE","Not Joined","Awin","90005","Awin - Full Normal Price (For Google CSS partners)","Dutch","","2026-06-13 16:17:07","2026-06-13 16:16:54","8632","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/90005/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Ccustom_9%2Cproduct_GTIN/"
"69420","Brandsaver BE","BE","Not Joined","Awin","90006","Awin - Full (memberprices)","Dutch","","2026-06-13 16:17:26","2026-06-13 16:17:14","8632","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/90006/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Ccustom_9%2Cproduct_GTIN/"
"59747","Gemax DE","DE","Not Joined","Awin","90031","Sägeblatt Shop","German","","2026-06-12 16:27:27","2026-06-13 16:02:31","2116","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/90031/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cmerchant_thumb_url%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cwarranty%2Ccondition%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Ccustom_1%2Ccustom_2%2Csaving%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link%2Cproduct_short_description%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"38110","Bazta SE","SE","Not Joined","Awin","90132","Awin - Full (memberprices)","Swedish","","2026-06-13 16:11:04","2026-06-13 16:10:52","8635","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/90132/format/csv/language/sv/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cstock_quantity%2Cis_for_sale%2Ccondition%2Ccommission_group%2Ccolour%2Ccustom_1%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Cstock_status%2Cproduct_GTIN/"
"61197","Stattics","GB","Not Joined","Awin","90135","Default","English","","2026-06-11 20:09:10","2026-06-13 16:01:30","305","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/90135/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Ccolour%2Cmerchant_product_third_category%2Cproduct_GTIN/"
"66486","BlazeVideo FR","FR","Not Joined","Awin","90374","BlazeVideo France BFMTV","French","","2026-05-15 15:19:03","2026-06-13 14:01:24","1","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/90374/format/csv/language/fr/delimiter/%2C/compression/gzip/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"72059","Just Pleasure","NL","Not Joined","Awin","90906","Standaard NL","Dutch","","2026-06-12 20:02:42","2026-06-13 12:09:11","6401","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/90906/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cstore_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Ccondition%2Cparent_product_id%2Ccolour%2Ckeywords%2Calternate_image%2Cproduct_short_description%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cproduct_price_old%2Calternate_image_two/"
"72763","Apex S1 affiliates","US","Not Joined","Awin","91009","RDR Sports AWIN  Data Feed","English","","2026-05-15 15:19:58","2024-01-31 05:01:04","8","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/91009/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour%2Ccustom_1%2Csize_stock_amount/"
"73265","Gains Nutrition","GB","Not Joined","Awin","91012","Default","English","","2026-05-15 15:19:59","2026-06-13 04:01:21","131","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/91012/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"18456","babista.ch","CH","Not Joined","Awin","91081","Babista Channable CH DE","German","Fashion","2026-06-13 07:03:40","2026-06-13 14:07:23","17338","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/91081/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cmerchant_thumb_url%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cwarranty%2Ccondition%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Ccustom_1%2Ccustom_2%2Csaving%2CFashion%3Asuitable_for%2CFashion%3Asize%2CFashion%3Amaterial%2CFashion%3Apattern%2CFashion%3Aswatch%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link%2Cproduct_short_description%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"72395","Kadax PL","PL","Not Joined","Awin","91244","Kadax_AWIN","English","","2026-06-13 01:02:22","2026-06-13 01:01:58","18524","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/91244/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"47173","Natures Way DE","DE","Not Joined","Awin","91377","Default","German","Group Buying","2026-06-11 08:01:56","2026-06-13 14:01:59","26","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/91377/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Cproduct_price_old/"
"50725","We are Nutrified","GB","Not Joined","Awin","91538","WAN Supplements","English","","2026-05-15 15:20:51","2024-02-14 09:47:34","12","https://productdata.awin.com/datafeed/download/apikey/fa0ea60ea5f17aca3a0224f06ab4d131/fid/91538/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Csearch_price%2Clarge_image/"
